gene_symbol,lr_coef,lr_abs
ZNF648,-0.0077419146,0.0077419146
GBGT1,-0.0077420403,0.0077420403
AC003991.3,-0.007743408,0.007743408
TIMM23,-0.0077435076,0.0077435076
RIMS1,-0.0077456115,0.0077456115
CDC73,-0.0077473265,0.0077473265
HOXD13,-0.0077483463,0.0077483463
CD80,-0.007748696,0.007748696
LYRM5,-0.0077487878,0.0077487878
IP6K2,-0.0077492953,0.0077492953
POU2F3,-0.00775171,0.00775171
MVB12A,-0.0077517666,0.0077517666
MCMDC2,-0.0077601494,0.0077601494
AC093620.5,-0.007761617,0.007761617
PRSS22,-0.0077636214,0.0077636214
LINC01484,-0.007767421,0.007767421
SERPINI2,-0.0077720317,0.0077720317
RP11-797D24.4,-0.0077721323,0.0077721323
LINC00927,-0.0077733346,0.0077733346
ZNF304,-0.007775238,0.007775238
HIST1H2BJ,-0.0077785794,0.0077785794
CENPM,-0.0077796434,0.0077796434
GAGE12H,-0.0077810315,0.0077810315
RGS13,-0.007784046,0.007784046
GPRIN1,-0.0077847196,0.0077847196
INSL6,-0.0077849096,0.0077849096
UBXN2B,-0.007786561,0.007786561
LRMP,-0.0077867378,0.0077867378
OSBPL10-AS1,-0.0077882856,0.0077882856
PPP1CB,-0.0077900533,0.0077900533
SOHLH1,-0.007791397,0.007791397
NEU1,-0.0077917376,0.0077917376
RP11-603J24.21,-0.007792434,0.007792434
RP11-158H5.8,-0.007792449,0.007792449
FIBP,-0.007794888,0.007794888
RP6-159A1.4,-0.007794977,0.007794977
STX5,-0.0077968356,0.0077968356
NPIPB15,-0.0077974037,0.0077974037
RP11-434D11.4,-0.0077988845,0.0077988845
ENTHD1,-0.007799057,0.007799057
RP11-351A20.1,-0.007799129,0.007799129
FABP12,-0.0077995122,0.0077995122
SFXN2,-0.0077998126,0.0077998126
EHMT1,-0.0078018107,0.0078018107
CTD-3154N5.1,-0.0078026066,0.0078026066
APLP1,-0.007803062,0.007803062
MTFR1,-0.007806747,0.007806747
HAR1A,-0.007807286,0.007807286
TCEA2,-0.007807563,0.007807563
IGLV5-45,-0.007808213,0.007808213
LINC00853,-0.007809211,0.007809211
CFAP45,-0.0078103472,0.0078103472
TAPT1-AS1,-0.007810782,0.007810782
CEP170B,-0.0078110904,0.0078110904
ZNF566,-0.00781354,0.00781354
CTD-2162K18.4,-0.007814191,0.007814191
RP11-31F15.2,-0.007816019,0.007816019
TSPAN8,-0.007817707,0.007817707
CTD-2349P21.12,-0.007820253,0.007820253
PPP2CB,-0.007820643,0.007820643
DPM1,-0.00782305,0.00782305
CUL2,-0.007823359,0.007823359
SLC38A9,-0.007825064,0.007825064
RP11-129I19.2,-0.007825942,0.007825942
HIVEP1,-0.00782964,0.00782964
BCL2L1,-0.00783188,0.00783188
STX4,-0.007832451,0.007832451
RP5-884G6.2,-0.007833174,0.007833174
RP11-428L9.2,-0.0078332685,0.0078332685
TRAV12-3,-0.007833981,0.007833981
ANGPTL6,-0.007834784,0.007834784
C15orf62,-0.00783579,0.00783579
FSTL5,-0.007841466,0.007841466
RP1-167A14.2,-0.007841479,0.007841479
CTD-3099C6.7,-0.007841519,0.007841519
AC008781.7,-0.007842178,0.007842178
LINC00894,-0.007842699,0.007842699
ACSBG1,-0.007844957,0.007844957
IRAK2,-0.007845398,0.007845398
CFAP57,-0.007847114,0.007847114
RP11-1275H24.1,-0.007852679,0.007852679
RP11-497G19.3,-0.0078528095,0.0078528095
COQ10A,-0.00785358,0.00785358
RIN3,-0.007853731,0.007853731
ZNF582-AS1,-0.007853759,0.007853759
GHRH,-0.007853963,0.007853963
APTX,-0.007854872,0.007854872
RPL30,-0.007855671,0.007855671
ZBTB5,-0.007856291,0.007856291
GS1-293C5.1,-0.0078571895,0.0078571895
SMARCC2,-0.007857228,0.007857228
TPST2,-0.007858753,0.007858753
CTD-2134A5.4,-0.007865017,0.007865017
RP11-809N8.2,-0.007865096,0.007865096
RP11-3P17.4,-0.007867758,0.007867758
SRSF12,-0.007867825,0.007867825
EHMT2-AS1,-0.0078697605,0.0078697605
EIF4E1B,-0.007870234,0.007870234
DNPEP,-0.007870281,0.007870281
H1F0,-0.0078703165,0.0078703165
RPL39,-0.007870889,0.007870889
CTD-2083E4.6,-0.007871791,0.007871791
LINC00565,-0.007872353,0.007872353
RPS14,-0.007872702,0.007872702
ARL14,-0.007874954,0.007874954
AC114730.7,-0.007875088,0.007875088
C9orf106,-0.007878427,0.007878427
DENND1A,-0.007879443,0.007879443
RPS21,-0.007879598,0.007879598
CTD-2349B8.1,-0.007880778,0.007880778
ADORA2A-AS1,-0.007881279,0.007881279
RP11-849I19.1,-0.007884618,0.007884618
SNRPA1,-0.007886495,0.007886495
M1AP,-0.007887521,0.007887521
LINC01087,-0.007890709,0.007890709
HLA-C,-0.007892415,0.007892415
RP11-559M23.1,-0.007893317,0.007893317
AUH,-0.007894313,0.007894313
ZNF99,-0.007895538,0.007895538
RPS28,-0.007900071,0.007900071
AC007292.6,-0.007900239,0.007900239
IGLV3-9,-0.007904257,0.007904257
PIK3CB,-0.007904758,0.007904758
C9orf16,-0.007904908,0.007904908
DHX29,-0.00790617,0.00790617
CUX1,-0.007906592,0.007906592
RP11-426C22.4,-0.0079083005,0.0079083005
CYP4A11,-0.007909104,0.007909104
RP1-136B1.1,-0.007914268,0.007914268
MED25,-0.007914878,0.007914878
ZNF707,-0.007917963,0.007917963
CORO2A,-0.007923135,0.007923135
CA2,-0.007923493,0.007923493
DLGAP1-AS2,-0.007924758,0.007924758
EFCAB5,-0.0079251565,0.0079251565
POLR2C,-0.007930048,0.007930048
IGHV4-28,-0.007934661,0.007934661
WWC2-AS2,-0.0079356,0.0079356
AP002884.2,-0.0079363305,0.0079363305
GABBR1,-0.007936758,0.007936758
C4A,-0.007937092,0.007937092
SNX18,-0.007937746,0.007937746
DSG1-AS1,-0.007939697,0.007939697
CAPN7,-0.007940499,0.007940499
GXYLT1,-0.007942056,0.007942056
CCAT1,-0.007945747,0.007945747
TPBGL,-0.007946025,0.007946025
MED31,-0.007948415,0.007948415
C15orf52,-0.007949418,0.007949418
BRWD1-AS2,-0.007952566,0.007952566
GMPPA,-0.007953054,0.007953054
SSPO,-0.00795369,0.00795369
IFITM10,-0.0079565095,0.0079565095
C15orf40,-0.007957281,0.007957281
ZNF662,-0.007961008,0.007961008
UBXN6,-0.007963038,0.007963038
CDIPT-AS1,-0.007965455,0.007965455
HSPA6,-0.007965761,0.007965761
MTERF4,-0.007969187,0.007969187
IGHV5-78,-0.007969583,0.007969583
PRR29,-0.007970299,0.007970299
SLC23A1,-0.007972052,0.007972052
PECR,-0.007973184,0.007973184
AF064860.7,-0.007974177,0.007974177
RP11-215P8.3,-0.007975754,0.007975754
RP11-45P15.4,-0.007976627,0.007976627
SCN1B,-0.007981601,0.007981601
TPM1,-0.007981828,0.007981828
RP11-362K14.6,-0.007984033,0.007984033
CARF,-0.007986014,0.007986014
TMF1,-0.007990637,0.007990637
RPL22,-0.0079922145,0.0079922145
CABYR,-0.0079924315,0.0079924315
RP11-421L21.3,-0.00799284,0.00799284
USE1,-0.007997045,0.007997045
PHYHIPL,-0.00799833,0.00799833
PENK,-0.007998385,0.007998385
EML5,-0.007999604,0.007999604
GM2A,-0.007999728,0.007999728
SKOR1,-0.008001268,0.008001268
RP11-671J11.7,-0.0080040125,0.0080040125
CYB5R1,-0.008004356,0.008004356
RP11-655M14.13,-0.00800473,0.00800473
C10orf131,-0.00800487,0.00800487
ZNF544,-0.008005437,0.008005437
CTD-2561F5.1,-0.008012881,0.008012881
PCDHB9,-0.008014041,0.008014041
FAM25A,-0.008016683,0.008016683
ATP6V0A2,-0.008017146,0.008017146
CCNJL,-0.008017693,0.008017693
MKX,-0.008017799,0.008017799
NEDD8,-0.0080224415,0.0080224415
IGLV3-25,-0.008023214,0.008023214
RP11-427M20.1,-0.008023644,0.008023644
RP4-616B8.4,-0.0080236895,0.0080236895
RP11-480C22.1,-0.008024067,0.008024067
XXyac-YX155B6.5,-0.008024154,0.008024154
SURF4,-0.008025637,0.008025637
SLC6A3,-0.008026596,0.008026596
DDX41,-0.0080270115,0.0080270115
IGSF23,-0.008027591,0.008027591
NCBP2L,-0.008027922,0.008027922
TSNARE1,-0.00802824,0.00802824
ITIH1,-0.008028309,0.008028309
RP11-963H4.3,-0.008029144,0.008029144
TRIM56,-0.008030645,0.008030645
HIST1H2BO,-0.008036676,0.008036676
AC016582.2,-0.008037635,0.008037635
RP3-522J7.6,-0.008041318,0.008041318
MT3,-0.008042225,0.008042225
C10orf2,-0.008042915,0.008042915
FRMD6-AS2,-0.008044189,0.008044189
RP11-506K6.4,-0.0080445055,0.0080445055
EIF2B1,-0.008044967,0.008044967
MUC5B,-0.008046199,0.008046199
TSPAN31,-0.00804853,0.00804853
DMGDH,-0.008050908,0.008050908
TRMU,-0.008053283,0.008053283
MVB12B,-0.008053938,0.008053938
RP11-114H23.1,-0.008055336,0.008055336
PSMD8,-0.008059681,0.008059681
POMT1,-0.0080607245,0.0080607245
NADK2,-0.0080608465,0.0080608465
FAM173A,-0.008061472,0.008061472
RP11-864I4.4,-0.008063635,0.008063635
VIMP,-0.008063759,0.008063759
ZNF222,-0.008064538,0.008064538
THNSL2,-0.008064787,0.008064787
TSPYL5,-0.00806599,0.00806599
LRRC2-AS1,-0.008066163,0.008066163
MS4A5,-0.00806784,0.00806784
TWSG1,-0.008068217,0.008068217
LINC01234,-0.008069536,0.008069536
LINC01344,-0.008071368,0.008071368
ANKZF1,-0.008071728,0.008071728
NBPF19,-0.008072167,0.008072167
ABHD1,-0.008073005,0.008073005
RP11-147L13.8,-0.008074346,0.008074346
COX6C,-0.008075927,0.008075927
PPCS,-0.008077499,0.008077499
RRAGB,-0.008079288,0.008079288
ZNF91,-0.008080057,0.008080057
