PATIENT_ID,Consensus_16,Stage1_DE_top50,Stage2_Geneformer_top50
MB-0573,0.8188889248603941,0.9375985471492535,0.2483767108649718
MB-0574,0.7871557276773963,0.8277061964238261,0.2419759560955273
MB-0575,0.7904784590832487,0.9188400780243273,0.2506507553994269
MB-0576,0.8229563203293634,0.9051725747383925,0.28330487660783166
MB-0577,0.7399842815576796,0.7969018049907892,0.21158828709363042
MB-0578,0.8373267658382183,0.9437294538010831,0.3314489452861926
MB-0579,0.855147778337472,0.8800465473551752,0.2479949378162595
MB-0580,0.7735168663493841,0.9026175433271366,0.22975610222552598
MB-0581,0.8295881650224156,0.9231534527600587,0.39110522000695597
MB-0582,0.7698498287470938,0.9149966191250085,0.23186807121948314
MB-0583,0.7820879720751306,0.8523725637651336,0.21900573914005433
MB-0584,0.7945004051195299,0.8611894872775177,0.2134401585515011
MB-0585,0.7954462005158457,0.8988059161242054,0.20531217337450233
MB-0586,0.7922654573177504,0.8771344026956838,0.23345148821253997
MB-0587,0.845641685187724,0.8803299235021673,0.2776861686590806
MB-0588,0.775587040156465,0.8637660817886653,0.29586337323474304
MB-0589,0.8237114980271351,0.8864836838846295,0.2586939246150005
MB-0590,0.6945056930810267,0.7582025864772517,0.23809068657699292
MB-0591,0.8161007472990432,0.8857974380559338,0.2453085075672839
MB-0592,0.6770060852604275,0.7281835179403847,0.21204259796305872
MB-0593,0.9434026899700045,0.9360067508833537,0.33402105005415517
MB-0594,0.7576794960346419,0.8214604253887106,0.096113526827626
MB-0596,0.8416299550955395,0.9157477932150873,0.24563914017220753
MB-0597,0.8813541828407975,0.9640363777365972,0.36951214192685533
MB-0598,0.8174589092970562,0.9000620969369684,0.26707487801763236
MB-0599,0.8058710918592225,0.9057249486757531,0.20730504978213576
MB-0600,0.8004434654349243,0.8526093607738703,0.27731369935677647
MB-0601,0.8098241867463255,0.8983107500289664,0.26395326040423484
MB-0603,0.8185459310203242,0.8535128739262985,0.27239651699954065
MB-0605,0.8331600890497247,0.9368697616358498,0.28344502095567575
MB-0606,0.7737022866252781,0.8404906475678434,0.21313099124668694
MB-0607,0.8083265482319381,0.9077474995127637,0.2648205616840405
MB-0608,0.858848947181408,0.9654416433068014,0.23822919385433297
MB-0609,0.709105101952484,0.8559994894947176,0.18513599247641005
MB-0610,0.8021077597741895,0.8871388712587039,0.1836914287579867
MB-0611,0.831247259066985,0.8848357913078104,0.2597794060859655
MB-0613,0.8601971240175422,0.9361845846770246,0.2805790960287796
MB-0614,0.8381921179938709,0.9171824417499624,0.2516709114348765
MB-0615,0.8579336527717952,0.9496827563633736,0.2797614867539526
MB-0616,0.7582207167233691,0.8770144417986016,0.21232479270598667
MB-0617,0.7672400518102577,0.9375787934384469,0.25754871241479205
MB-0618,0.7784708185400405,0.8765858356219538,0.19641391345326809
MB-0619,0.8451601734987879,0.9231128721535367,0.23231476420725525
MB-0620,0.8493687988395344,0.9937416280371426,0.39078909167789716
MB-0621,0.8007795717194475,0.9297590487098965,0.30173322421519877
MB-0623,0.8051063772576339,0.9332610641102017,0.29723654423369916
MB-0624,0.8503433991653218,0.9336973339081734,0.2713910379996284
MB-0626,0.7276340160803367,0.7726212385934229,0.17601409103384283
MB-0627,0.8768498319687695,0.9324203700493958,0.3044686183832313
MB-0628,0.7932260984476528,0.924013291627616,0.3106273909973505
MB-0630,0.7403855138724488,0.7985872675218981,0.20671278662514
MB-0631,0.8757779363756542,0.9022354848280386,0.2722262337948448
MB-0632,0.7716892244798611,0.8919596447614521,0.2669178701544379
MB-0634,0.8469134647961489,0.986428491137973,0.3033665370559344
MB-0635,0.78324871076442,0.9678246142653543,0.20484016269126612
MB-0636,0.8455768510243642,0.9322186569701117,0.29074551971821694
MB-0637,0.7924850118056561,0.8963858873944556,0.23761052257495716
MB-0638,0.8124664524064064,0.9366674298918358,0.26542268797196716
MB-0639,0.8482033574954823,0.9490159044548477,0.36174681430177286
MB-0640,0.8493279731422421,0.9235713890635194,0.28327531377732434
MB-0641,0.8126537050355572,0.9485781146804958,0.2939256730980357
MB-0642,0.8018821216851524,0.8152637380734878,0.2373758398386147
MB-0643,0.8235965833813353,0.8646759343036073,0.23503435384413163
MB-0644,0.8610514296023011,0.9739880068811376,0.25580525945574756
MB-0646,0.7706871917886454,0.8939891433045756,0.20483814385246055
MB-0649,0.8604550783811833,0.9289726253755566,0.2585612355112811
MB-0650,0.8154378267982604,0.9217110536104843,0.21670310723137354
MB-0652,0.8137770104677914,0.8590217003580131,0.22712171353576596
MB-0653,0.7621915224488719,0.8305414050895187,0.1621459093288777
MB-0654,0.8252814830172657,0.8599401348135995,0.2582628084105614
MB-0655,0.8408011996959628,0.9467149672280654,0.27875183668745995
MB-0656,0.893042712245886,0.9897591254369429,0.377248383487
MB-0657,0.8388487470008955,0.961456326858716,0.30749917625196577
MB-0658,0.8362646249915852,0.9437460532639909,0.3361066325171347
MB-0659,0.820866119397807,0.9035689994611391,0.33949296599952594
MB-0660,0.7416524725431171,0.8614984095751657,0.19738653544906623
MB-0661,0.6632729668885811,0.7509047920477497,0.1735849912724618
MB-0662,0.8355411743992349,0.9235082070408784,0.2746688037730622
MB-0663,0.7772338902912299,0.8738407730078817,0.30297465431464277
MB-0664,0.8403440569257112,0.9085914514095722,0.37505658332326064
MB-0666,0.8310999053844556,0.8687210178545243,0.25807660634227775
MB-0667,0.8948825421360882,0.8884965143612451,0.26822600071907743
MB-0869,0.8814770762612423,0.9448386047490516,0.39487244112222614
MB-0872,0.8101314669131662,0.8762933309510034,0.2947014526330476
MB-0874,0.8649145514065886,0.9352826680286053,0.2957870956572553
MB-0876,0.8226128523677365,0.9680661216792547,0.23325602579337615
MB-0877,0.6840032167452199,0.7950676607007562,0.24126173048891647
MB-0880,0.7148538625202863,0.8278787555794705,0.1833890029846945
MB-0882,0.7286335657060559,0.7985160916137445,0.22282359380360642
MB-0884,0.734551815733088,0.807216520499948,0.21339087268118279
MB-0885,0.7063312274835014,0.9166849020906248,0.2524905367253902
MB-0891,0.8637265315866325,0.919281496119159,0.2692165866378309
MB-0893,0.7772369317488866,0.9205934499771076,0.16468309519592023
MB-0895,0.8530587697711691,0.8863316928435382,0.2531647085600414
MB-0897,0.7611199138999426,0.8743635468557516,0.26755835157035396
MB-0899,0.8047130823456154,0.8963623068039348,0.28583814921454415
MB-0901,0.8576071240841364,0.9597225343595317,0.3330463476613086
MB-0904,0.8369151678998248,0.8825571447118402,0.2738043145805175
MB-0906,0.8094270019634149,0.8697004972786921,0.27748980093829073
MB-0907,0.8524019029855366,0.9436621836713824,0.2548063195051999
MB-2513,0.8006815364766251,0.8871616335013186,0.2184535018286637
MB-2517,0.7849651623714267,0.8903472308128164,0.21629996714569596
MB-2536,0.7983745323690369,0.8974378219641125,0.2421952446867925
MB-2556,0.8219726363282073,0.9426481898516307,0.32321945902368693
MB-2564,0.7955615821349367,0.8933026842899585,0.23062496364607252
MB-2610,0.8124196240704636,0.8933484641516535,0.3059000240627914
MB-2613,0.7519727984768226,0.8778588793469941,0.3031652759798379
MB-2614,0.7763576710743118,0.8714289165334071,0.2385872647669676
MB-2616,0.8302868374622949,0.976125356936047,0.27314047291940075
MB-2617,0.7650319430808854,0.871928635265897,0.1979898913816922
MB-2618,0.7428987433134974,0.8973081688848367,0.22086979870147536
MB-2624,0.7871504611038157,0.8922872808998096,0.26873471571288665
MB-2626,0.8170485581745756,0.954623718056435,0.27080999414721113
MB-2629,0.783513503011964,0.8632831629028933,0.22428923721082636
MB-2632,0.8246628990821285,0.8636337363552468,0.2511630381787901
MB-2634,0.718232022385407,0.828471460038232,0.2678300246198881
MB-2642,0.7706385469099163,0.9036296698359124,0.2052957583783037
MB-2643,0.7562077220940377,0.945671682074386,0.16370006254760572
MB-2645,0.7787130768591286,0.8765687216491765,0.26475203755541815
MB-2669,0.7926217465687905,0.9031037384705751,0.2509733853673956
MB-2686,0.8292763388094776,0.9128562996695517,0.23318226644483012
MB-2705,0.7057142203545788,0.8088050095068025,0.1614028151429086
MB-2708,0.8222623732946686,0.9126776770944919,0.22639226134161733
MB-2711,0.7944551882543274,0.9105256531719594,0.22692816436272967
MB-2712,0.7753604420263606,0.8690864496829255,0.25089377837475096
MB-2718,0.8091115081596186,0.9445330468597223,0.32210147740294026
MB-2721,0.7359341540895219,0.8224943301024004,0.20476066857947348
MB-2724,0.7080585658875721,0.878685158411495,0.02625562715189381
MB-2725,0.8024804878722124,0.9465668723999672,0.313667868741476
MB-2728,0.7449489151973194,0.8496517749489007,0.25328545826143806
MB-2730,0.7607297049454149,0.8406104890148118,0.16770360033565704
MB-2735,0.8311730034602874,0.868698245784212,0.30398619605829086
MB-2742,0.8716957896809064,0.9238433732411943,0.3125445629918561
MB-2744,0.8211753516953145,0.9646014205289739,0.33570959332012884
MB-2745,0.8113570313651567,0.8810889845083917,0.25148311044916005
MB-2747,0.771455193179483,0.8477043803919643,0.21948953281350939
MB-2749,0.8039771468249,0.9116717420470001,0.2374615127452886
MB-2750,0.8437626630697331,0.9023324676927019,0.2420434121881273
MB-2752,0.7859820357949067,0.8875049239496938,0.22404402100913187
MB-2753,0.792756476459446,0.9254697612395141,0.2546698021637894
MB-2754,0.8393458597426354,0.9258725016414402,0.2616427735189534
MB-2758,0.8530298450808654,0.9528908263349511,0.307486070646731
MB-2760,0.7887418713893751,0.8949998754149034,0.255876787498941
MB-2763,0.76429216194649,0.8964967846707913,0.20863656847733555
MB-2764,0.8463731153054485,0.9829171292777721,0.32130463711713697
MB-2765,0.8174965378715079,0.9167929147634082,0.25999788343245883
MB-2767,0.8102124859758087,0.9040597681744394,0.21744888271488066
MB-2769,0.8018253348812202,0.8418800986789327,0.2596689618737385
MB-2770,0.8075275789034587,0.8590666743610957,0.30747081444145896
MB-2771,0.9110514926119628,0.9586355837534817,0.34495809131772653
MB-2772,0.7962387034248866,0.9301419788229311,0.2897334084501505
MB-2774,0.8057038514236133,0.925478683860786,0.2653249262885312
MB-2778,0.7627422096410695,0.9143817476447618,0.24522197720387467
MB-2779,0.753809688538467,0.8312642430628816,0.25957747096687905
MB-2781,0.7454971588547747,0.8680094197424811,0.22167555440050507
MB-2786,0.8536571761872869,0.8902164664606602,0.3104841049133086
MB-2790,0.77088771704901,0.8863071186414543,0.2507743796151529
MB-2791,0.7707357820554197,0.9100499422330623,0.2085816870969404
MB-2792,0.7872125164510898,0.8910337119080034,0.24901171915562736
MB-2793,0.7083701454339995,0.8026215046492786,0.15939365595177002
MB-2795,0.7637450869149425,0.9004115206115125,0.23593527439920603
MB-2796,0.7635501985747627,0.8878064509203539,0.21108896465875157
MB-2797,0.7680669921863553,0.9181026555643669,0.2898027891266267
MB-2801,0.7254871321159542,0.8574302139682658,0.2791349744252793
MB-2803,0.7351609283262301,0.8762481530408055,0.16939127834164766
MB-2814,0.7797154885610046,0.860175146449867,0.20302921251507386
MB-2815,0.7962537607276646,0.9242544991470533,0.34902304059122224
MB-2819,0.761018662541958,0.8721311070622948,0.26149323217143094
MB-2820,0.7409354930238294,0.8693379528675348,0.2511848788218828
MB-2821,0.7549893251074076,0.92827831600394,0.249198076537143
MB-2823,0.7905044879811535,0.9184059817559017,0.26403640903932896
MB-2827,0.7873801644203567,0.8955548892510898,0.26979148810737974
MB-2833,0.8300397926299611,0.9717335056610426,0.22004861010933813
MB-2834,0.7834053108658334,0.8757006488610954,0.23897691706515486
MB-2835,0.7704660680969521,0.8567200201240984,0.24583746549841315
MB-2838,0.7537682854780481,0.887643553363915,0.22361450494268198
MB-2840,0.774007273683162,0.8617708294632906,0.23975264319574735
MB-2842,0.794874072252697,0.9289232102837456,0.3471524725275296
MB-2843,0.7942613475832629,0.9025237864960466,0.21917908594454436
MB-2844,0.771066516084995,0.8501040539990022,0.2391868263899562
MB-2845,0.8028131183754839,0.9361318426682875,0.26006248357811923
MB-2846,0.7920849525138672,0.877760084863426,0.2564400186608009
MB-2847,0.7448310312074267,0.8236424665996597,0.20440714552593098
MB-2848,0.8198663478219934,0.8795389343059401,0.24044251842840578
MB-2849,0.8194257755868097,0.9049578566848718,0.31897288230737253
MB-2850,0.8204746324442598,0.9371641995937081,0.2741464597871861
MB-2851,0.7990013036003158,0.8935273741385614,0.207453259520011
MB-2853,0.7900869721312944,0.8634924041580222,0.24030455978558843
MB-2854,0.7697538814293788,0.8559038782614032,0.2408483895731785
MB-2857,0.8110919081322306,0.9471589204236035,0.2790870725568503
MB-2858,0.7271514223411871,0.8292340277935816,0.245878679829286
MB-2863,0.7812539102104694,0.8728682566188385,0.25412785160953844
MB-2867,0.7869690529918194,0.9232833256198139,0.3126361463268231
MB-2895,0.8757577399804133,0.9202474653020929,0.25239236982993146
MB-2896,0.7889654312972099,0.9161039572240846,0.2271786264907554
MB-2900,0.8205232306836685,0.9313142403175558,0.34239169120843493
MB-2901,0.7668518113357233,0.7377303948757712,0.2910269543254984
MB-2904,0.7812188552353622,0.9360452167731363,0.2821898160982133
MB-2912,0.8744209186426509,0.9556167907838277,0.3169319301750413
MB-2916,0.8409413335803426,0.9491746759400338,0.2451502881961067
MB-2917,0.8051635129533999,0.9105583555997506,0.25319207089431145
MB-2919,0.8010150563082555,0.8577699085366304,0.2500712700616816
MB-2922,0.7480930223338336,0.827935091610998,0.310976660754244
MB-2923,0.7249813412637605,0.8005739005399201,0.16693507525565565
MB-2927,0.7807831275714469,0.8728688969312767,0.24690596110936933
MB-2929,0.7609678592156326,0.8989194550028795,0.25346526700922994
MB-2931,0.781064985522062,0.8878852727331112,0.2214294840749168
MB-2932,0.7097462675538851,0.7723877043541022,0.20409186262534204
MB-2933,0.8242920805065195,0.8706345621510921,0.26491191238301465
MB-2939,0.7313248877614718,0.8716809548302548,0.2651249968184607
MB-2944,0.7713310094504702,0.8786300163763624,0.24937267374008892
MB-2947,0.7766604425117235,0.8809373277110062,0.29176100590182513
MB-2951,0.7651887075836048,0.9058983812908921,0.28341842059658295
MB-2952,0.8079860752134251,0.8527297214424316,0.28182497393186573
MB-2953,0.8177401342694932,0.8944838824519207,0.21529226095790285
MB-2954,0.7973806078914705,0.8436897618095756,0.19487431004225078
MB-2957,0.842758646800129,0.9433033424266112,0.3397504932092334
MB-2960,0.7679525955935617,0.8716538028787862,0.27007347619248584
MB-2963,0.8065714892266358,0.9209713123632622,0.22871955553245008
MB-2964,0.7760315591828131,0.9033692460359791,0.22085534307166169
MB-2966,0.7993359979910216,0.8819650536095055,0.2524685735734803
MB-2969,0.8226249226201356,0.8864241877667378,0.2733905702464079
MB-2970,0.8011684121184497,0.9202645555741473,0.21905088848784735
MB-2971,0.799729082827368,0.8663571211200393,0.23118232466717725
MB-2977,0.7696590854027355,0.9178254428467526,0.24468720458070778
MB-2983,0.7878174527580787,0.8770522559106181,0.21737529819184864
MB-2984,0.7704503483805724,0.8742996312454668,0.2613915428795103
MB-2990,0.7809640738829644,0.8477984397816366,0.2509881891714656
MB-2993,0.8481069773680355,0.9702784732099314,0.38048323654334226
MB-2994,0.7987280488163997,0.9056126707588051,0.23465561614875155
MB-2996,0.7566632937885434,0.8561360412599609,0.22648394726695836
MB-2999,0.728461628500292,0.7910684282406347,0.2041553311736574
MB-3001,0.8442663060139614,0.9183903572091578,0.3120778689716726
MB-3002,0.821271165514015,0.9180467552079055,0.2602013590564306
MB-3005,0.8035902692884026,0.8772726302699986,0.20401637771418324
MB-3006,0.8426306845234333,0.9656953330886164,0.3000431586141029
MB-3007,0.7406431404691373,0.8724423336871109,0.2289296773686286
MB-3008,0.7868758018328657,0.8985821559785334,0.24497263924635157
MB-3013,0.7761619554561378,0.937684830774875,0.2568388530722688
MB-3014,0.8497879815199336,0.937947719593563,0.2204922219620243
MB-3016,0.8488163128778716,0.8763507323543873,0.30447521209025097
MB-3021,0.794098926660953,0.8859748216476954,0.22928239103591092
MB-3025,0.7163089522006482,0.8321267216749192,0.2628115938660999
MB-3026,0.7179106214951403,0.88660013951864,0.17016050634915764
MB-3028,0.7786914306996212,0.8856980527461601,0.28217646509960975
MB-3031,0.7608940578689753,0.8695749084380553,0.175941617033257
MB-3032,0.8151973089353634,0.9113004028630967,0.27732141383367354
MB-3033,0.7999670714656787,0.8724333037160847,0.26519883915719333
MB-3035,0.7542162555515844,0.8963988332580098,0.2209202187537984
MB-3037,0.8169309662052336,0.9012185016380647,0.30983567315617805
MB-3046,0.8459158991966012,0.9529419271902221,0.3673352941956783
MB-3049,0.8078919506515493,0.9294620405871427,0.24111647799263367
MB-3050,0.7445746857443905,0.8500428718974026,0.2613419507326929
MB-3057,0.8900143289502315,0.9686290865799032,0.29003572850126047
MB-3058,0.8579218757436508,0.9377656635336098,0.3650889991753429
MB-3060,0.7747851122398957,0.8525457566329985,0.25060812789262243
MB-3062,0.892713855473684,0.9800461944797184,0.2773012770431624
MB-3063,0.8616038143427207,0.9461701884794157,0.38903199673510513
MB-3064,0.8032945696292585,0.9252128762603328,0.2662762764095321
MB-3067,0.8521183111020849,0.9409500402429959,0.2892343780483646
MB-3079,0.8223669761631017,0.9027156604631386,0.20309243394884868
MB-3083,0.7540766139532546,0.7662985884028557,0.2513692063352709
MB-3085,0.8111810559284311,0.9626845240663892,0.3225461262781782
MB-3088,0.7269616203987274,0.8324310961034019,0.2213818316884553
MB-3092,0.7724511921657531,0.7823949674670714,0.2798812037613738
MB-3102,0.7636723966740014,0.8534959366741721,0.26771292375880845
MB-3103,0.7903910528656929,0.8786274487772626,0.23805971423184877
MB-3104,0.7543987013229446,0.8493187177984008,0.2503638640801007
MB-3105,0.7593437440248062,0.8640806293709855,0.2192839354679135
MB-3110,0.7179772940202359,0.8443899599717155,0.19555300766654485
MB-3121,0.814648690278476,0.9047863523436322,0.26959054920606207
MB-3122,0.7728771727055619,0.8397820475094142,0.242975722087532
MB-3123,0.8862494066472365,0.9298515297311633,0.33446450563718993
MB-3153,0.7243333959785639,0.8056856237720345,0.32556921155771174
MB-3165,0.8047840953686627,0.8832003039968275,0.2898737787425165
MB-3167,0.6868485066244646,0.7207238140678422,0.2088044276947755
MB-3171,0.7275512369682339,0.8585218899588618,0.25332598887407115
MB-3181,0.7879570698597294,0.826548398718213,0.24870761395039337
MB-3211,0.7985034927467461,0.9363797632603524,0.3138077088803177
MB-3218,0.8023491111513517,0.953908656649729,0.2878953505042665
MB-3222,0.7854471491317944,0.9153769479600159,0.228805750539872
MB-3228,0.8203919107381247,0.8685686025235261,0.2606476284497906
MB-3235,0.7792167578419396,0.8967041920489489,0.17179943249785007
MB-3252,0.815658402777801,0.935169931663541,0.3459912816197359
MB-3253,0.7548709935411404,0.8503566832051112,0.28402725258097217
MB-3254,0.7445230566964803,0.8693827841380863,0.24067752873807702
MB-3266,0.7537280440358286,0.8634596766537809,0.21218015202880755
MB-3271,0.8833729557697344,0.9617012935948246,0.3037911936404692
MB-3272,0.7769614900904653,0.8751099829160894,0.21942228306213882
MB-3275,0.7958226371019866,0.9070476915252349,0.24546980355069556
MB-3277,0.8520173673088055,0.9450167908462965,0.31360311494300147
MB-3292,0.8220567788562442,0.9705857617312957,0.3226801282880414
MB-3295,0.785140849489513,0.9234666314246085,0.3188209179862146
MB-3297,0.8392630192701651,0.9609663403650415,0.28425725275285324
MB-3298,0.7931932427259495,0.9050166933165584,0.2707942034943633
MB-3300,0.7844060244037424,0.8413495085620488,0.1981785349345692
MB-3301,0.814341871104064,0.9212111118672252,0.22337327333208803
MB-3303,0.7588798563229525,0.8386310465031068,0.18976363864670165
MB-3328,0.8012662862036314,0.9049457046467447,0.23172620089406887
MB-3329,0.8156207557304437,0.9220916524289802,0.34723238732040607
MB-3341,0.7422408518869211,0.8467256928041307,0.24617913558725404
MB-3344,0.7828327669738414,0.9037119943689783,0.31866708866822324
MB-3350,0.7635532327920804,0.7888209531631011,0.22734921652314524
MB-3351,0.7893501690142372,0.8713825810153574,0.2276579715137918
MB-3355,0.8312935888543753,0.937069695755099,0.2913652881582495
MB-3357,0.7977864112785162,0.8534503730908403,0.24913498462105935
MB-3360,0.7684695450647019,0.8946596760379673,0.1966925946495142
MB-3361,0.7754058158092961,0.889181014985673,0.20445535233911397
MB-3363,0.7778192719979447,0.8782131828373397,0.2386381728466339
MB-3365,0.7812049981982034,0.8792187824981268,0.15098760187709223
MB-3367,0.8127167671638453,0.9499164553711461,0.2108867387761577
MB-3371,0.7797264673787542,0.858701931500331,0.18609221678927274
MB-3378,0.807402008796546,0.9049299027328024,0.27755374199375965
MB-3379,0.8044597144929019,0.8761380991512434,0.2588444697105427
MB-3381,0.8103383930027656,0.9523029993888983,0.2680259703034962
MB-3382,0.7718526789572369,0.8791757131708205,0.22425374292952024
MB-3383,0.8080230099765724,0.9128331530066331,0.3033888097743489
MB-3386,0.8046950287880447,0.8578859553349275,0.19637663501189664
MB-3388,0.7690352229573026,0.8605219204735435,0.23411803834165
MB-3389,0.723116185854767,0.8340355532570127,0.17959881623979876
MB-3395,0.874790240278426,0.9800328529310021,0.3433999991150974
MB-3396,0.8366555707348371,0.911422174845059,0.3770223844434771
MB-3402,0.7699779633215522,0.8769432379710814,0.253965566681668
MB-3403,0.7904798738383991,0.9219293383014643,0.24904615003891012
MB-3412,0.7651480286886191,0.8883979918660913,0.21022320832102215
MB-3417,0.6486320502700367,0.7666438182717172,0.16976160727721815
MB-3429,0.8125919402267411,0.9265351406528565,0.28803381450416954
MB-3430,0.769819648828543,0.8753171107156966,0.2626102851371293
MB-3435,0.7564124434474854,0.8238656399039466,0.214058119844542
MB-3436,0.7163591072559844,0.8585655063575763,0.18134202643535338
MB-3437,0.7066209806538218,0.8330928293795293,0.1999106634092101
MB-3439,0.7930948529299574,0.8819386948836585,0.2434294442845653
MB-3450,0.8095119378843809,0.8115019868715675,0.22015061541336337
MB-3452,0.8193098415032496,0.9236552599698313,0.24134869974051562
MB-3453,0.8498288967050642,0.8984095121637983,0.34211185913408393
MB-3459,0.802343496123903,0.8741165228183126,0.2515706910124111
MB-3462,0.811176599992044,0.9152875170726605,0.28591330431670264
MB-3466,0.8174974311131834,0.8601733439359065,0.20896366434587715
MB-3467,0.8230784833229913,0.9545664091731941,0.33595425863723766
MB-3470,0.7646632905671847,0.8889572500262266,0.2873412412714388
MB-3476,0.8304042610826451,0.8808226777621776,0.2983891715376241
MB-3479,0.8235857204371608,0.94828546423861,0.31016842371147135
MB-3487,0.7347947239184637,0.7970479157257045,0.19319562518585967
MB-3488,0.7526210994316581,0.8389195958983869,0.27465621932784656
MB-3490,0.7224017760187955,0.8304733903211138,0.2388327651605873
MB-3492,0.7895795085364767,0.8366026291719427,0.2658497367543294
MB-3497,0.7762626374228103,0.8634527385524954,0.29599594250028477
MB-3500,0.8624334034524018,0.9302340735453449,0.2998359720295808
MB-3502,0.8345377755939702,0.9342469180662113,0.3849969058725297
MB-3506,0.7414236925767118,0.8402886948374393,0.26262998160296386
MB-3510,0.7838473134099129,0.8037982409308035,0.26659705422127755
MB-3525,0.7417223079303236,0.8134659534428669,0.14976190302371006
MB-3526,0.8208314515118396,0.8907045230599164,0.317619187011048
MB-3528,0.7681259648194146,0.8657938712953966,0.1497390684290135
MB-3530,0.7430296476566123,0.8404035879343323,0.18447347768952196
MB-3536,0.7692410828009666,0.9000602231500935,0.2726559771674584
MB-3545,0.800738684040365,0.9202261612645268,0.2914611758350483
MB-3547,0.7956748809964302,0.911826519552828,0.2970048138572568
MB-3548,0.7909261761619744,0.8055857994536623,0.18970715495594712
MB-3556,0.804340160017458,0.8578721970572403,0.25432185847019995
MB-3567,0.8262569702115405,0.9531780294742515,0.2553076778420246
MB-3576,0.7435889518193771,0.8398560682158712,0.23259313034076207
MB-3582,0.8087306413757934,0.9452217458945092,0.33456016966488367
MB-3600,0.7426610392457708,0.8714177234509976,0.20369716070298793
MB-3606,0.8138209000337849,0.8859924545009171,0.2687972618441823
MB-3614,0.736470471520612,0.8943033558894846,0.19372570544998716
MB-3702,0.8362574260810811,0.9737018751963984,0.34179593808541914
MB-3706,0.8628954143598004,0.9506005361601515,0.32306937068400393
MB-3707,0.8109923443631303,0.9491624113275641,0.23793756266736213
MB-3711,0.8057630349661488,0.8805711352997384,0.225821857567073
MB-3748,0.7979895544283172,0.8539738221306812,0.2222333678130611
MB-3752,0.8272095864229444,0.9543297718293796,0.24710157266835966
MB-3754,0.8321247846920268,0.9110389779839392,0.261011097426907
MB-3781,0.7779850333661473,0.88745141259913,0.2715858716784532
MB-3797,0.7233021841275444,0.7628553005246435,0.2395111537387235
MB-3823,0.8212575942142719,0.9439653533769986,0.262283766284897
MB-3824,0.7622214911917076,0.847436607630366,0.19944798734607763
MB-3838,0.7422699306269929,0.8171481848232388,0.17562475545831027
MB-3840,0.6740459159956966,0.8226759261523868,0.1864056864529647
MB-3842,0.7705972431253554,0.9050868991675473,0.19015715748339274
MB-3850,0.8131334884826927,0.9063131986917335,0.22605639190966567
MB-3852,0.8322992785803375,0.9137896193816919,0.19738361550590355
MB-3854,0.8354864442719548,0.9081154479755442,0.3132905948858786
MB-3865,0.81882685448117,0.9498753218739358,0.28014442660440797
MB-3866,0.8440775251085592,0.9385295654735206,0.3438695862408336
MB-3871,0.8635328029093493,0.9090856485639308,0.29437969988202
MB-3874,0.7841870366570884,0.878946356071244,0.24332769598093662
MB-3978,0.7575816780337837,0.8139062710894096,0.24911358725824373
MB-4000,0.7762205523099919,0.7996004342909631,0.1872375333055032
MB-4001,0.7157605497088408,0.7757740739133363,0.2325213383391605
MB-4003,0.6956355659683321,0.7371657998493876,0.20336567680715312
MB-4004,0.7646013809686203,0.7919937572393915,0.24377249284428806
MB-4005,0.8419705034438661,0.9284117899128956,0.21771530554011115
MB-4008,0.7427137258704704,0.8406333552060052,0.2281037887477916
MB-4010,0.7707406343616747,0.8091972223829257,0.22625339562819113
MB-4011,0.7584420069323975,0.8535227279770367,0.18477869838011515
MB-4012,0.5664822679162527,0.5962773006854916,0.19420268993912196
MB-4015,0.8243719269957267,0.8559948150336113,0.32536645656348
MB-4017,0.7065233490783014,0.7727129687769614,0.2234454986138947
MB-4018,0.8337766967610116,0.910329808711037,0.24640692782932686
MB-4024,0.7852417688302187,0.9576623354959984,0.38151312250184705
MB-4033,0.8127435896761697,0.9136614745070912,0.23906694098332118
MB-4046,0.6222726888631719,0.6580197463011335,0.20685174020995414
MB-4059,0.7783534459668944,0.9115023532712622,0.2301441247313683
MB-4079,0.48862884119237615,0.617215745347528,0.12285667816829925
MB-4091,0.6255940572198186,0.6269213592513362,0.16307389096398273
MB-4098,0.4735717647656229,0.5300257058314451,0.08608688618868272
MB-4119,0.5725221755383811,0.5807004265925475,0.19088749872517582
MB-4120,0.7355310482210999,0.7768357822565753,0.24771551050171745
MB-4126,0.642622731779918,0.6935340509929638,0.203791843382397
MB-4127,0.594768516815223,0.6476163025163175,0.10471092165285774
MB-4139,0.6736560599355229,0.7355952772231731,0.1661352823669306
MB-4140,0.7002485401542319,0.7199157731580604,0.20109833827074525
MB-4141,0.6105212555914923,0.5864652800270436,0.18003030706042716
MB-4145,0.7035527273093412,0.785995698370392,0.17142398985351084
MB-4146,0.6789023172819328,0.7504195911058091,0.28142291694579336
MB-4148,0.7618788477501414,0.7970913300084391,0.2136795775673145
MB-4154,0.7514200874752331,0.8151872754378349,0.2054637636118004
MB-4171,0.7172273204442422,0.7349640929198048,0.19461053025759797
MB-4173,0.7091350654502202,0.772879697372397,0.18696448350519473
MB-4189,0.47963320808539084,0.5105705083165604,0.0001413850978740095
MB-4212,0.7361303093371567,0.8074848354026097,0.21566050266274375
MB-4213,0.7300772368950016,0.8196211697436453,0.16679189020809992
MB-4222,0.49164572818764335,0.5198737550231214,0.06685341400243312
MB-4224,0.5257325662366852,0.5939402605186327,0.17353513260154943
MB-4230,0.7811680093749239,0.8344976425658462,0.2432824594215913
