gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
FAM60A,16.91469,1.0240265,3.5065764764994015e-64,1.84859997120136e-62
ITGA2,16.88439,1.8920537,5.861944414859984e-64,3.084835279416494e-62
FADS3,16.875187,1.520335,6.850702498965888e-64,3.5987974805963383e-62
GARS,16.869616,0.8252336,7.52851663027563e-64,3.947890387442422e-62
AQP5,16.8673,2.536828,7.829503671924274e-64,4.098497054178247e-62
RPS3A,16.863003,0.25480685,8.420077204951185e-64,4.399897285321856e-62
LCN2,16.852829,2.7320588,1.000134929627161e-63,5.217019625018312e-62
CEP170,16.766424,1.318387,4.2959300788765303e-63,2.225276812460555e-61
SMCHD1,16.7622,0.8315763,4.6124173279461236e-63,2.3850609462925583e-61
MRPL15,16.760838,0.7910521,4.719339749831734e-63,2.436113346905329e-61
NFAT5,16.760168,1.0419841,4.7728001056073e-63,2.4594396107456128e-61
SMAGP,16.754541,1.2864335,5.24640884186089e-63,2.6941532658903255e-61
MPP6,16.734373,3.4295073,7.3627880458846e-63,3.767947968473095e-61
RRAS2,16.732605,1.6276145,7.584771113478332e-63,3.874879716787822e-61
CTD-3252C9.4,16.7325,0.7568747,7.598130600581256e-63,3.8750466062964405e-61
CDCA7L,16.707952,1.5064746,1.1470539402706356e-62,5.839958014737467e-61
OAT,16.695902,0.62941235,1.4038337698278598e-62,7.135075124494317e-61
UACA,16.694181,1.513748,1.444884215742021e-62,7.331184707620735e-61
IRS2,16.678757,1.6661264,1.870700653487932e-62,9.475560908033506e-61
MIA,16.674643,7.0438538,2.0040870548950946e-62,1.0133932041359837e-60
RPL6,16.664192,0.31634942,2.3869034024793807e-62,1.2049201844808051e-60
TRIM44,16.66078,0.75966626,2.5270678193834423e-62,1.273513685995388e-60
E2F4,16.660044,1.4255364,2.5583648366188647e-62,1.2871042586664755e-60
TRIB1,16.65664,0.7756584,2.708212473089743e-62,1.3601905652428603e-60
DCBLD2,16.650408,1.9571234,3.0054947598961926e-62,1.506954058954359e-60
HLA-DQA2,16.63929,4.569847,3.618787440782623e-62,1.811404157858413e-60
ASPHD1,16.622492,2.182607,4.789957153933836e-62,2.3936100177800797e-60
HACD1,16.619297,2.7655253,5.052173870570848e-62,2.52040747808193e-60
CASC15,16.603584,2.469084,6.565079953644773e-62,3.2587566320821375e-60
CDC25B,16.600292,1.3080126,6.9352693048140955e-62,3.436772704000625e-60
DDX10,16.593334,1.4323356,7.78744491468005e-62,3.8526472487218296e-60
GLIPR1,16.571705,3.8445063,1.1161675957237038e-61,5.51279254545729e-60
NUTF2,16.559067,0.62841046,1.3771318050866242e-61,6.790424537419668e-60
BHLHE41,16.557066,2.5252476,1.4237054880126274e-61,7.008449548854213e-60
EMC8,16.553244,0.8181417,1.5170323775263896e-61,7.455524575370602e-60
SLC43A3,16.544077,1.9374179,1.7664911251506946e-61,8.638664576333158e-60
RPLP0,16.51091,0.36349946,3.0623278412335683e-61,1.4926589131704537e-59
ILF3,16.460962,0.66062397,6.997828193763199e-61,3.38870400138699e-59
CORO1C,16.450844,1.4261253,8.270863380544346e-61,3.998659851930489e-59
ARGLU1,16.423914,0.7028395,1.289710897557638e-60,6.225158135889813e-59
RNASEH2B,16.419857,0.90232074,1.3788912776170816e-60,6.644825665703191e-59
ACTR2,16.409595,0.6941354,1.6329071216421718e-60,7.856185671162896e-59
TOMM40,16.398838,0.699389,1.9492783436702901e-60,9.348047256830442e-59
SRPX,16.38664,5.009802,2.3825073703599918e-60,1.140726113412458e-58
HAPLN3,16.374554,3.8874884,2.9063354568755677e-60,1.3870637582549158e-58
SRGN,16.340435,3.01297,5.088925312227389e-60,2.4248239793021947e-58
RPL27,16.326242,0.34882843,6.421971400525067e-60,3.0551116104289893e-58
TWISTNB,16.307629,0.8669593,8.710904801531905e-60,4.137401477059874e-58
RPS29,16.251776,0.5158854,2.1698965131767393e-59,1.0273492520108915e-57
TGS1,16.248232,0.9447118,2.2989813531079043e-59,1.0867346990772229e-57
GCSH,16.247406,0.6327121,2.330146671086103e-59,1.0997182693873508e-57
RPIA,16.219036,0.80284756,3.6995409789741575e-59,1.740481834301244e-57
PRPF38B,16.211567,0.729039,4.177770829366267e-59,1.959269086270461e-57
ZFAS1,16.195843,0.4946738,5.395409486114932e-59,2.526326145679611e-57
LINC00998,16.176186,0.80068886,7.4254657447965365e-59,3.471405235692381e-57
ZC3H13,16.161352,0.78047436,9.446648982916021e-59,4.409375419294224e-57
DEF8,16.160158,1.099069,9.631361711584421e-59,4.4885466735194295e-57
PKP1,16.14745,2.0919836,1.1835514791635382e-58,5.507126154924802e-57
RPL11,16.11618,0.18748905,1.9637770194345853e-58,9.109045572363265e-57
TAX1BP3,16.114607,0.85828376,2.014440453909176e-58,9.329495018081235e-57
PTPN12,16.106976,0.89875484,2.27900099549229e-58,1.0538341617258518e-56
NUDT1,16.091503,0.87314075,2.926425418526053e-58,1.3490140615354284e-56
TSPO,16.088135,0.36558405,3.090075649451972e-58,1.4202256307836972e-56
PNO1,16.088127,0.97221094,3.090458356429059e-58,1.4202256307836972e-56
LAD1,16.07835,0.9844323,3.6189039054331866e-58,1.6605072503124218e-56
CHCHD10,16.050629,0.5787708,5.658787363910338e-58,2.5845272610007077e-56
TKT,16.027227,0.677533,8.248152069999666e-58,3.7613850536395714e-56
MAP4K4,16.022604,1.5054444,8.88509473717e-58,4.039457520187701e-56
HDDC2,16.020226,0.6474517,9.23137827039234e-58,4.190481986466802e-56
AP2M1,15.995999,0.60989296,1.3625424082529363e-57,6.175681924479353e-56
CASP4,15.979448,0.96141744,1.77711394183517e-57,8.030232345377677e-56
CCNL1,15.970727,0.578307,2.0438983313383082e-57,9.221734307387241e-56
PHIP,15.964559,0.69611424,2.2563069911089305e-57,1.0164662994945732e-55
KLF6,15.95026,0.63709724,2.8371291445969616e-57,1.2742652697326504e-55
POLR2F,15.946577,0.6489768,3.009475453145639e-57,1.3496339916799288e-55
TM4SF1,15.933788,0.635501,3.692889919678504e-57,1.6536249394849542e-55
PDIA6,15.929676,0.5319789,3.9439766079726957e-57,1.7634023531556716e-55
MCFD2,15.919995,0.71252364,4.6040925247049654e-57,2.05545770325905e-55
GSTO1,15.902504,0.88663733,6.08817674865288e-57,2.713939419305788e-55
FNDC3A,15.88933,0.9001249,7.512646461883229e-57,3.343914928909791e-55
SMC3,15.883318,0.7066688,8.268654832540188e-57,3.6749165042738024e-55
POLR1E,15.880531,1.5614733,8.64426148128281e-57,3.8361168152683845e-55
TCF7L2,15.870315,0.8896248,1.0172932855497902e-56,4.507776640723086e-55
IL32,15.868633,1.5191284,1.0449216753144915e-56,4.623311930375859e-55
MBNL1,15.8619585,0.79801714,1.1621187379294788e-56,5.134216409339851e-55
AKIRIN1,15.845219,0.6553394,1.516920402403783e-56,6.691779573393425e-55
KPNA3,15.836326,1.0359502,1.7473619723676768e-56,7.685549337930198e-55
NDRG2,15.819479,1.9859958,2.2837578052985726e-56,1.0029980919489286e-54
RAP2B,15.8125105,0.94401693,2.55094788809727e-56,1.1186922353509754e-54
MMP2,15.811762,5.366282,2.5814581227789154e-56,1.1304049243679749e-54
SLC16A3,15.803651,1.6741675,2.9360731454335157e-56,1.2837979828408047e-54
PLEKHA1,15.799045,0.9255478,3.1586518843466273e-56,1.3790924592845562e-54
CHORDC1,15.79722,0.7872982,3.251422669538898e-56,1.4175153993167163e-54
IVNS1ABP,15.776163,0.7996855,4.539612149777444e-56,1.9732509252384645e-54
IFI16,15.776073,2.3827882,4.546049452757368e-56,1.9732509252384645e-54
UTP4,15.752767,1.2470075,6.574129952615984e-56,2.849396587188499e-54
BRI3,15.752421,0.62374693,6.6101068871199485e-56,2.860819622630821e-54
CNOT1,15.746662,1.072962,7.240304684681821e-56,3.1290113254308806e-54
TMEM43,15.743426,0.9020258,7.6203244043657e-56,3.2884630698839676e-54
USP34,15.739451,0.8295199,8.114381912351013e-56,3.496593005796125e-54
COLGALT1,15.734278,1.3887728,8.805532994425838e-56,3.788927822333769e-54
DSG2,15.727512,0.6771403,9.798634708955724e-56,4.210156153199141e-54
PFN2,15.700938,0.76294553,1.4902093419077125e-55,6.375308541430506e-54
PLS3,15.700016,2.590731,1.5120444628043519e-55,6.459427875368074e-54
CENPW,15.688263,1.1022537,1.8196779990422207e-55,7.76248004957279e-54
TAPBP,15.686243,0.62067395,1.8784840529049814e-55,8.001857642553555e-54
BRD2,15.682348,0.5589845,1.9973276696147832e-55,8.495928984357131e-54
PLK3,15.680978,0.8612186,2.0408817497565214e-55,8.668791009358665e-54
BCL7B,15.625252,0.718697,4.899823112144137e-55,2.0723533512572066e-53
PNPT1,15.609982,1.0610638,6.225502958025321e-55,2.629302264928507e-53
NMB,15.578317,1.3561184,1.0221167669799697e-54,4.304617256744397e-53
CDC42BPA,15.57326,1.1561952,1.1062202686107898e-54,4.652227333324556e-53
YWHAG,15.573081,0.63075095,1.1093196750937594e-54,4.658672584684003e-53
BFAR,15.561323,0.6461921,1.3331409492190287e-54,5.590730584362395e-53
SGCB,15.558253,1.3549263,1.398640228752547e-54,5.857150693168941e-53
RANBP1,15.547364,0.5584448,1.6578982898634492e-54,6.933092806260188e-53
EIF3D,15.52007,0.64762485,2.5377426075674576e-54,1.0582707005722753e-52
SRSF7,15.51859,0.5377801,2.5969509848744616e-54,1.0814445887012938e-52
ATM,15.490955,1.118432,3.9931017182969625e-54,1.66051599147026e-52
HDAC2,15.481601,0.64545953,4.618397938415196e-54,1.9178606969678637e-52
YARS,15.476585,0.9806554,4.9928085286676953e-54,2.0704487584780558e-52
CCT5,15.47136,0.61614764,5.415041394111314e-54,2.239296603214349e-52
CTPS1,15.462437,1.4353944,6.220002925443954e-54,2.5650394865773246e-52
MAP2K3,15.458408,0.7776583,6.621423055979373e-54,2.7267973922913393e-52
SSRP1,15.455942,0.6518095,6.879845093347657e-54,2.8293006107953787e-52
NPM3,15.455282,0.9453695,6.950621728152576e-54,2.85445905860719e-52
MYL12A,15.407774,0.47746724,1.4512446302554164e-53,5.9517043574323164e-52
AIFM2,15.404914,1.8364515,1.5169055634045426e-53,6.212417784670422e-52
GIPC1,15.379637,0.7125649,2.2420241983304963e-53,9.156882622109978e-52
FGFR1OP2,15.358078,0.6919489,3.1270720070819517e-53,1.2736607121447625e-51
TOB2,15.343923,0.64634216,3.8896426704572476e-53,1.5799282174959748e-51
MCM7,15.3331585,0.9651706,4.591076902026811e-53,1.857231150040315e-51
FAM20C,15.306846,1.524604,6.882133372203076e-53,2.772716416744093e-51
LOXL1,15.302081,2.4943657,7.405013092710569e-53,2.979340382754578e-51
PALLD,15.285548,0.7884681,9.54561364508086e-53,3.835401763637692e-51
TUBA1B,15.273865,0.5963905,1.1420027145729727e-52,4.582343685883698e-51
KDM5A,15.266621,0.7597917,1.2761813146757588e-52,5.1138408395221476e-51
SLC16A1,15.254734,2.8150513,1.5311704850671732e-52,6.127360973418878e-51
LPCAT2,15.241189,2.7566166,1.884090539816228e-52,7.529524733918805e-51
CLNS1A,15.239978,0.5377405,1.9193557375532403e-52,7.660161630157113e-51
KLK5,15.218985,5.4496,2.6460696950709185e-52,1.0546325769912013e-50
NOLC1,15.210301,0.70232,3.0214964973600662e-52,1.2026526821419926e-50
ETV6,15.202674,1.3743987,3.394771867350211e-52,1.3494218172717088e-50
DEK,15.200006,0.5866519,3.535931530746108e-52,1.4036562376992528e-50
SEC14L1,15.191481,0.78916,4.0272011839891205e-52,1.5965436373806468e-50
ACAT1,15.18907,0.8196581,4.178047192935258e-52,1.654139509820826e-50
FAM96B,15.182665,0.56836206,4.606818104473112e-52,1.8214697167592957e-50
RBM28,15.148413,1.0001378,7.761900298254282e-52,3.060803469071546e-50
MAP1LC3B,15.142628,0.5715566,8.475801032899492e-52,3.3334787316296375e-50
TANK,15.137825,0.71234334,9.1179725914317e-52,3.581303554306985e-50
IFT57,15.132321,0.84440076,9.913537846769171e-52,3.888644073852081e-50
AC013461.1,15.120711,0.9285842,1.1825753416068517e-51,4.632610359946841e-50
VPS4A,15.092239,0.76727647,1.8215438208758428e-51,7.116946442326076e-50
ME2,15.085123,1.4039657,2.028966764746787e-51,7.906588311430698e-50
TPST1,15.082983,2.231277,2.0958081550183162e-51,8.1563696169057055e-50
FNDC3B,15.073723,0.7516956,2.4113485783462574e-51,9.372108141172454e-50
C1QBP,15.066926,0.4939704,2.6726277511720736e-51,1.0374052340156561e-49
PLXDC2,15.061775,1.7002157,2.8892337814606606e-51,1.1200207043568425e-49
VRK2,15.04822,0.97689474,3.546482009722664e-51,1.3694486960400517e-49
RPL31,15.041763,0.34910068,3.909945869577562e-51,1.5078394363184133e-49
M6PR,15.032633,0.6187556,4.4880670022821403e-51,1.7285452872908662e-49
COL6A1,15.031994,3.4156544,4.531578550899243e-51,1.743045602249511e-49
PPP4R3B,15.022331,0.6725547,5.243044260562297e-51,2.014101227381121e-49
COL6A2,14.996604,3.834125,7.727269193727318e-51,2.9531477498341174e-49
AHR,14.995676,0.80792636,7.836022433175655e-51,2.9908659179154268e-49
DEGS1,14.989984,0.59255034,8.53737997204663e-51,3.254383573190544e-49
CUL5,14.983156,0.73244065,9.461444681369502e-51,3.6020119681326425e-49
PLEKHA5,14.9821005,1.0913885,9.612955951347857e-51,3.655013034545087e-49
TAF3,14.971703,0.9748039,1.1240623971819667e-50,4.268422382555736e-49
DDX39A,14.971547,0.7601372,1.1267011354920202e-50,4.272985313977581e-49
SNHG15,14.954438,0.6015404,1.4570532647416764e-50,5.518798053575065e-49
YTHDF2,14.952248,0.5857089,1.505790538193058e-50,5.696141230546335e-49
TMEM243,14.948365,0.7931331,1.5961967287490995e-50,6.0304596360733126e-49
HSD17B12,14.935756,0.68372995,1.928745672237532e-50,7.277588207187631e-49
NFE2L2,14.927252,0.57411057,2.1911251355926038e-50,8.25712593872939e-49
WDR45B,14.916033,0.63630366,2.592346884060492e-50,9.75674049414818e-49
VGLL4,14.909185,0.6105293,2.8723716925573394e-50,1.0796994631454789e-48
CFL2,14.908436,2.0963027,2.904768548522125e-50,1.0904985259243479e-48
RIF1,14.907022,0.7184958,2.9669078976264917e-50,1.1124220998755168e-48
ENDOD1,14.890704,1.0066383,3.7875892824321827e-50,1.418342470208515e-48
SEC63,14.888728,0.60149366,3.9011898482207836e-50,1.4590450032345732e-48
PROM1,14.883945,1.4542955,4.190390748462948e-50,1.5652372879905633e-48
RNASEH1,14.877479,0.6993992,4.615674997224244e-50,1.7219305482116495e-48
STAT1,14.870815,0.68250734,5.098878657599278e-50,1.8998115178746783e-48
CEBPZ,14.867625,0.72330374,5.347700679457272e-50,1.9900273379512274e-48
SNHG7,14.866592,0.5742865,5.430810564501316e-50,2.0184286314289703e-48
CDC123,14.864813,0.6725262,5.577016749686403e-50,2.07018026240232e-48
CWC15,14.857278,0.67536587,6.241004723688818e-50,2.3137630105915166e-48
MMP14,14.843789,2.7321584,7.6320396060925925e-50,2.8224307662680476e-48
DPYSL3,14.819616,4.942128,1.0940820578881405e-49,4.0310212920926986e-48
CBFB,14.81103,1.2909709,1.2432073675746606e-49,4.569132838083731e-48
C3,14.80854,2.4060433,1.2901166009601268e-49,4.7356835674503026e-48
NRBF2,14.7902975,0.69621855,1.692049754637082e-49,6.203417429670082e-48
CKLF,14.789487,1.4977181,1.712542439780319e-49,6.270815808126629e-48
HSPD1,14.786473,0.46097577,1.790951593746765e-49,6.549860238237707e-48
PXDN,14.784321,1.1400635,1.8491263695967252e-49,6.746021392296863e-48
CCDC90B,14.784106,0.6342071,1.8550322270312535e-49,6.75927367724513e-48
SESTD1,14.783239,0.8005245,1.8790579928987202e-49,6.838437123972784e-48
EHD4,14.781402,0.83348835,1.93104538785687e-49,7.019043095005906e-48
PRKCI,14.763951,0.6801643,2.5018360762085276e-49,9.071596591940019e-48
PYGB,14.763297,0.8004663,2.526233980115116e-49,9.148905594489981e-48
DGAT2,14.746493,1.2372302,3.240730312624263e-49,1.1693766308890437e-47
KLF10,14.721918,0.74913085,4.662436021082586e-49,1.680341941998164e-47
NOTCH2,14.718261,0.9278484,4.9215700823817345e-49,1.7715864801386937e-47
NSMCE4A,14.718118,0.8695684,4.9319973240816024e-49,1.773193185452458e-47
FBXO7,14.714905,0.63497174,5.171926296734506e-49,1.8572087509759307e-47
RSL1D1,14.698346,0.47427925,6.60535991504683e-49,2.36908523949442e-47
TNPO3,14.693311,0.81487656,7.115124255059709e-49,2.548843246695064e-47
TAOK3,14.690944,0.67737824,7.368087269464337e-49,2.6331170526800857e-47
C20orf27,14.687769,0.6190914,7.721484593430682e-49,2.756097255900054e-47
STOML2,14.679154,0.56399983,8.767688731390619e-49,3.1257756480867783e-47
PLEKHB1,14.676578,2.0298436,9.107203877881672e-49,3.242928058695279e-47
ASAP1,14.672774,1.0462672,9.632452175666727e-49,3.4258576619509423e-47
BICD1,14.667721,2.475711,1.037723610493407e-48,3.686336452903282e-47
EFHD2,14.662793,1.1621698,1.1158716227495562e-48,3.959213718283121e-47
NUDT5,14.659743,0.61047435,1.1671335374412586e-48,4.136159889003688e-47
KPNA2,14.659654,0.7437539,1.1686723266947145e-48,4.1366826535254697e-47
SEPT9,14.650534,0.5564237,1.3366186120512641e-48,4.725526895614772e-47
SRSF4,14.6412525,0.55012727,1.532198350070173e-48,5.410552677272739e-47
ABI2,14.614991,0.64320624,2.2538507387911953e-48,7.949435826391294e-47
NFKB2,14.597009,1.1689196,2.9344198367360326e-48,1.0325337870493782e-46
ZNF22,14.596712,0.7459034,2.947207189733738e-48,1.03580746303018e-46
ITGB1BP1,14.594097,0.69084746,3.0624070567926305e-48,1.0750241914948675e-46
MCL1,14.593435,0.5409095,3.092277163417124e-48,1.0842296804231291e-46
GPX7,14.584787,2.4374366,3.5101274142550684e-48,1.2292887916142045e-46
TNFAIP6,14.578042,4.8785334,3.8747113276769566e-48,1.3553740224213994e-46
ESD,14.566237,0.58915114,4.6056590163629377e-48,1.6091663869978757e-46
AC005152.3,14.553577,7.563042,5.542704574500653e-48,1.9320191689757083e-46
GSPT1,14.549656,0.61255866,5.869724813278293e-48,2.043612738562102e-46
DHX36,14.540296,0.64825135,6.730125984851455e-48,2.3404308293285185e-46
EGFR,14.539631,1.0106691,6.795783093775427e-48,2.3605025552245885e-46
ITM2B,14.530733,0.4717444,7.738754753210541e-48,2.684905426805239e-46
ISLR,14.514965,4.571317,9.740799217087971e-48,3.371631933896119e-46
LUZP1,14.513709,0.91134155,9.920716424335016e-48,3.4299146679622445e-46
ARL4A,14.504063,0.6808826,1.1418652708419658e-47,3.943214877810008e-46
ACTR3,14.492941,0.5436019,1.342684355782535e-47,4.631326444371474e-46
CAPN2,14.4905405,0.5696852,1.3904368733064734e-47,4.784937448382103e-46
RAB32,14.485099,1.2171651,1.5050597380818725e-47,5.173403606056453e-46
OSBPL8,14.484751,0.63608044,1.5126934413160657e-47,5.193639040490829e-46
NOL8,14.483432,0.88759005,1.5420087224199075e-47,5.288182853945918e-46
MAFB,14.481574,1.0069915,1.5842734183962067e-47,5.42686653792332e-46
PHF14,14.476114,0.5783137,1.7152385356176864e-47,5.868721217436211e-46
CFAP20,14.461678,0.84688216,2.1157888481722615e-47,7.230890784219063e-46
TEAD4,14.449502,0.9018965,2.5250379304982046e-47,8.619627185706442e-46
ACTN1,14.442682,0.6114912,2.78777066419617e-47,9.505594628273477e-46
PUS7,14.418714,1.0782297,3.946280281607515e-47,1.3425028788676916e-45
NAMPT,14.418573,0.5230147,3.9543259720245893e-47,1.343702561442367e-45
ITGB8,14.410424,1.887774,4.449682340521695e-47,1.508579304797395e-45
ROCK2,14.409568,0.90339905,4.505193600872619e-47,1.5256596962955076e-45
XDH,14.40029,3.626559,5.15273816325644e-47,1.7429620455984498e-45
ARHGAP21,14.399313,1.4033281,5.2260511013599e-47,1.7657520158719762e-45
EVA1A,14.374391,1.6028899,7.492658508478169e-47,2.5201268714092916e-45
FAM92A1,14.370674,1.810534,7.905800940319481e-47,2.6560811226951313e-45
GTF3A,14.366433,0.53282875,8.404947297219347e-47,2.820590270747436e-45
AARD,14.364979,1.1792746,8.583268126954876e-47,2.877185019377107e-45
DNAJB11,14.35679,0.62663835,9.659989783838335e-47,3.230826504419181e-45
EIF3I,14.348124,0.5510186,1.0945826797933826e-46,3.6526629425697696e-45
TAP2,14.34796,2.0893092,1.0971673165408145e-46,3.6571833881959683e-45
IFNAR2,14.343032,1.3185133,1.1779427413935435e-46,3.9176478221313455e-45
ATP2B1,14.337749,0.65918565,1.2711244647574585e-46,4.222831699512125e-45
CMSS1,14.335098,0.8400564,1.3206005294105005e-46,4.382300841625269e-45
NCK1,14.331326,0.64659065,1.3943441336725114e-46,4.621854417668315e-45
ANXA5,14.331008,0.59132665,1.4007228845442406e-46,4.6378277868768267e-45
RALBP1,14.328991,0.6029261,1.441996058262156e-46,4.763874311145409e-45
RRP7A,14.321972,0.6995867,1.595306287570804e-46,5.2645107489836534e-45
FAM126A,14.31378,3.3598716,1.794864997941601e-46,5.916487913946521e-45
HNRNPA1,14.307057,0.36189508,1.977035135448051e-46,6.509765856287586e-45
CRELD2,14.296874,0.64417034,2.2886197121513073e-46,7.527381626260489e-45
CMIP,14.2555485,1.1886904,4.140338937779229e-46,1.3602729020661858e-44
GPM6B,14.254171,2.4628668,4.222861601555919e-46,1.3858536865238646e-44
CHMP1A,14.247781,0.68918747,4.6275389029844435e-46,1.5169858236211296e-44
SLC5A6,14.246042,0.7838077,4.74413658290028e-46,1.553495738098833e-44
CYB5R3,14.24568,0.6565138,4.768851477636717e-46,1.5598708579160894e-44
IQCG,14.237534,0.88764244,5.358527662707664e-46,1.7508253076405164e-44
BAIAP2,14.236557,0.58317983,5.433909027741492e-46,1.7735062252671548e-44
PPP1R15A,14.231371,0.5498815,5.8523438374411605e-46,1.9079795977920835e-44
ATP1A1,14.231053,0.5158352,5.878931373733568e-46,1.914548373879739e-44
ICE1,14.221049,0.80763555,6.782856257959649e-46,2.2016884838200244e-44
TMEM170A,14.215755,1.0473732,7.315792449009354e-46,2.369503887651363e-44
GOPC,14.16928,0.58736426,1.419487859258836e-45,4.582587678538868e-44
